,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
312,台灣土地銀行,ChIJ4UwFO8OrQjQR8xzeRC9yJM8,25.0479615,121.5483421,2.5,8,"['bank', 'finance', 'point_of_interest', 'establishment']",松山區敦化南路1段2號
313,摩根大通銀行,ChIJMzhqLcOrQjQRZ74IOuUpE8I,25.0479615,121.5483421,-,-,"['bank', 'finance', 'point_of_interest', 'establishment']",松山區敦化南路1段2號14樓
314,第一銀行八德分行,ChIJjQwIOcOrQjQR5Y9ahI0Jk9A,25.0444454,121.5494109,1.8,12,"['bank', 'finance', 'point_of_interest', 'establishment']",松山區敦化南路1段111號
315,菲商菲律賓首都銀行台北分行,ChIJJ27qtNqrQjQRLDS7ZOfdp8c,25.041841,121.548326,4.1,7,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區忠孝東路四段107號2樓
316,欣圓地政士事務所 - 0986011328,ChIJn_-DR8WrQjQR8Uhlk20-_1g,25.042004,121.549308,2.3,3,"['bank', 'finance', 'local_government_office', 'point_of_interest', 'establishment']",大安區敦化南路1段205號
317,國泰世華銀行城中分行,ChIJe1mlStqrQjQRGboeiZRMNBs,25.0438625,121.544038,-,-,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區復興南路一段99號
318,新光銀行敦南分行,ChIJNw7Z6M-rQjQR0HlxJeq0Ab0,25.040594,121.5492687,2,7,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區敦化南路1段223號
319,上海商業儲蓄銀行-忠孝分行,ChIJOYzY98-rQjQRkjHnRbQn3z4,25.0405889,121.54934,3.5,8,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區敦化南路1段225號
320,彰化銀行 忠孝東路分行,ChIJlYHsbcWrQjQRLC-StI3HSd4,25.0412939,121.550474,3.2,6,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區忠孝東路四段164號
321,星展銀行 松山分行,ChIJibRrLcOrQjQRVf1iJjMRWOM,25.0479478,121.5480952,2.2,5,"['bank', 'finance', 'point_of_interest', 'establishment']",松山區敦化南路1段2號16樓
322,玉山銀行（中崙分行）,ChIJW7fYJMKrQjQRLoObjM--Kh8,25.0480383,121.5485193,2.8,33,"['bank', 'finance', 'point_of_interest', 'establishment']",松山區敦化南路1段2之1號
323,玉山銀行 復興分行,ChIJu4ZwFdqrQjQRCy8AueNumVE,25.0431589,121.5440879,2.5,23,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區復興南路一段127號
324,臺灣銀行 忠孝分行,ChIJl61YNcWrQjQRP4-5UNtSNQQ,25.0420544,121.5484852,2.9,39,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區敦化南路1段202號
325,中信商銀 忠孝分行,ChIJC_6zl9qrQjQRGk2ZzeTI9_I,25.0420022,121.5467576,2.8,24,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區忠孝東路四段71號
326,國泰世華銀行敦南分行,ChIJg2YLJMWrQjQRSXOX1xpGHD4,25.042725,121.549468,3.3,24,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區敦化南路1段185號
327,合作金庫銀行 復旦分行,ChIJfyKalcSrQjQRHSRjDrxqY5E,25.0445569,121.54991,2.4,13,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區市民大道四段100號
328,台灣土地銀行 忠孝分行,ChIJ6zgkFdqrQjQRCnrTGRODm-c,25.042936,121.544077,2.4,18,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區復興南路一段129號
329,Taipei Fubon Bank Zhongxiao Branch,ChIJ-46qTMWrQjQR7ZoNC5HLojA,25.041751,121.548311,2.6,16,"['bank', 'atm', 'finance', 'point_of_interest', 'establishment']","No. 107號, Section 4, Zhongxiao East Road, Da’an District"
330,永豐銀行忠孝分行,ChIJW_yWgtCrQjQRSHmJ03YXY3I,25.0406475,121.5479007,3.5,13,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 1, Lane 236, Section 1, Dunhua South Road, Da’an District"
331,Bank SinoPac,ChIJW_yWgtCrQjQRuqLfqYwuM60,25.0414226,121.5448616,3.4,16,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 48, Section 4, Zhongxiao East Road, Da’an District"
332,First Commercial Bank Fuxing Branch,ChIJhZfQ6durQjQRWi8WBPV78X0,25.045857,121.543643,3.1,10,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 36之10號, Section 1, Fuxing South Road, Zhongshan District"
333,富邦證券投資信託股份有限公司,ChIJybstU9urQjQRonoiADpE2s4,25.0455409,121.5484453,4,1,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 108, 敦化南路1段, Da’an District"
334,中國信託銀行,ChIJm7FUmdqrQjQRPqe72k53C3I,25.0414766,121.546653,3,1,"['bank', 'finance', 'point_of_interest', 'establishment']",Taiwan
335,O Bank Zhongxiao Dunhua,ChIJ-4fzAzSrQjQReneGTZT9fbo,25.0417491,121.5492257,2.2,5,"['bank', 'finance', 'point_of_interest', 'establishment']","No, No. 135, 忠孝東路四段, 大安區"
336,Cathay United Bank,ChIJV-rcN9qrQjQReIIqFyKBIJE,25.0438508,121.5440891,3,9,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 99號, Section 1, Fuxing South Road, Da’an District"
337,Union Bank of Taiwan,ChIJn7Qwk9urQjQRSbA7fn0XOV8,25.0460629,121.5441717,3.2,13,"['bank', 'finance', 'point_of_interest', 'establishment']","微風廣場2樓, No. 39號, Section 1, Fuxing South Road, Songshan District"
338,Yuanta Bank Department of Business,ChIJjdmtSsOrQjQRK2eHM8zfNGs,25.0473196,121.5484378,1,1,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 66號, 敦化南路1段, Songshan District"
339,大眾銀行,ChIJuRtjNcOrQjQRttT--iqcodI,25.0473472,121.5484867,-,-,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 66, 敦化南路1段, Songshan District"
340,永豐商業銀行股份有限公司儲蓄部,ChIJaYTggtCrQjQRJGmUmZEVdLc,25.0414164,121.5449043,-,-,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 50, Section 4, Zhongxiao East Road, Da’an District"
341,元大商業銀行 敦安分行,ChIJVQDJZEKrQjQR0z2ar-26hIE,25.0404084,121.5462377,4.7,12,"['bank', 'finance', 'point_of_interest', 'establishment']","1樓, No. 97號, Section 1, Da'an Road, Da’an District"
342,Bank of Pansin,ChIJXbBLi9yrQjQRCDuhoV9HgVs,25.047911,121.545854,2.6,7,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 360號, Section 2, Bade Road, Songshan District"
343,元大商業銀行股份有限公司,ChIJoaSJw9yrQjQRYjzT-hj2jl8,25.0480381,121.5473381,-,-,"['bank', 'finance', 'point_of_interest', 'establishment']","No. 424號, Section 2, Bade Road, Songshan District"
349,中國信託復興分行,ChIJTY1IxM-rQjQRCWP2z5P936E,25.0387133,121.5493854,4.1,8,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區敦化南路1段251號1樓
355,台北富邦銀行 安和分行,ChIJBc9fEc-rQjQRoWuxb2UxpC0,25.0382513,121.5520202,3,24,"['bank', 'finance', 'point_of_interest', 'establishment']",大安區仁愛路四段169號
