,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
379,屈臣氏 文林,ChIJX5YWWaWuQjQRais9z2VFJJo,25.0885386,121.5265468,3.1,18,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區文林路130號
380,康是美 基河門市,ChIJgVgJe7CuQjQR_QNwLoevJQI,25.0885592,121.5232539,3.9,26,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區基河路128號
381,康是美 (劍潭門市),ChIJvWvmg7GuQjQR-rYWIOb2z9g,25.084209,121.523012,3.9,43,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","號1樓, No. 13, 劍潭路, 士林區"
382,屈臣氏,ChIJLz_AgbGuQjQR74XEuRYYcnQ,25.0842354,121.5229738,2.7,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區劍潭路15號
383,屈臣氏 士捷,ChIJfWyGNaOuQjQRlkA60MDlPro,25.0951382,121.5257982,3.7,28,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區中正路243號
384,屈臣氏Watsons (來店取貨),ChIJ7zJzmLyuQjQRvySrlDAp_ec,25.0947693,121.5241239,3.5,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區中正路285號
391,康是美,ChIJt_r0SaOuQjQRcqMoZ9N6hNU,25.0950274,121.5259493,3.8,35,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區中正路235巷2號
392,康是美芝山門市,ChIJuV7yIJeuQjQRE2vRtxvieGI,25.1042413,121.5227767,4,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區福華路164巷6號
393,康是美,ChIJ1daLJpKuQjQRLc9f81Ksjh4,25.1093515,121.5195639,3.5,20,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區明德路88號
397,屈臣氏,ChIJa988xZauQjQREB7vlER4Ff4,25.1045312,121.5219351,4,49,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區德行西路78號1樓
398,屈臣氏 德行東,ChIJSSzfIZuuQjQRn6imP_uTOZs,25.107711,121.5286826,4.2,10,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",士林區德行東路110號
402,屈臣氏,ChIJq24HkIyuQjQRY-yHI6ke4r8,25.1166564,121.5162782,2.5,117,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區石牌路二段76號
403,屈臣氏Watsons (來店取貨),ChIJ3XNVz5KuQjQRZUkgjektEwI,25.110651,121.5149793,3.8,33,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區自強街88號1F
406,康是美 (石牌門市),ChIJhwvA64yuQjQR4tHkxtIx14A,25.115426,121.515626,3.7,36,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區石牌路二段12號
409,康是美 新尊吉門市,ChIJtwbbH_KuQjQRYBkJQjNUgj0,25.1150016,121.5084857,4,31,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區實踐街30號
414,康是美 光明門市.,ChIJacRMJFGuQjQRxp6WhlFE7tI,25.1326946,121.4992727,3.7,42,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區光明路29號
415,屈臣氏Watsons (來店取貨),ChIJL3xGhVCuQjQRv19lspcXm40,25.133249,121.502095,3.1,38,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區磺港路8號
420,屈臣氏Watsons (來店取貨),ChIJx5-8SUWuQjQR_6IcqCXfLRg,25.1364463,121.5041257,3.2,17,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區光明路223號
422,康是美 新泉源門市,ChIJjdv6Hk-uQjQRh-Bwq0lPNwo,25.1406487,121.5002154,3.7,20,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區中和街294號
429,屈臣氏Watsons,ChIJb0Hd4U6uQjQRfXJofVt8nr8,25.140778,121.499845,4.3,10,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區中和街319、321號1號
431,康是美 智行門市,ChIJh0VNR22vQjQRdOIoVV8wVog,25.1221836,121.4674004,4.3,20,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區知行路306號
432,屈臣氏,ChIJC-PO3WyvQjQRFaNpHAB_PmI,25.12059,121.4672887,4,22,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",北投區知行路222號1-2樓
433,屈臣氏 Watsons,ChIJw5KTmZ2vQjQRc0BzmzD_mNQ,25.1367486,121.4605096,3.1,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區民族路10號
435,康是美(美竹門市),ChIJk3Edop2vQjQRKso42vApsTs,25.1370443,121.4604213,4.1,13,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區民族路11號
436,康是美(馬偕門市),ChIJ0cYIzZ2vQjQRCupqzxmk4H8,25.1378478,121.4620522,4.1,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區民生路56號
437,康是美 英專門市,ChIJKcY6dVilQjQRG9kI83w34ds,25.1698293,121.4454354,4.2,32,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區英專路25號
438,屈臣氏Watsons (來店取貨),ChIJgxOs_fevQjQRJL6pglZL7mc,25.170528,121.445779,3.7,176,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區英專路46號
440,屈臣氏Watsons (來店取貨),ChIJe9lv7lalQjQRzZ2l2yMR1Gs,25.1755262,121.4419288,3.6,25,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區中山北路一段48號
442,康是美(淡捷門市),ChIJBaRqjU-lQjQRepUqLqIRHCQ,25.1671361,121.44662,5,1,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區中正路1號
443,康是美 淡水門市,ChIJvV5TvImlQjQRQHGws1qUF_4,25.1703365,121.4393243,5,6,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",淡水區中正路131號
444,屈臣氏Watsons (來店取貨),ChIJQfq9jYcBaDQRq16b8fIqfrM,24.9568349,121.537623,2.9,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","No. 8, 文中路, 新店區"
446,康是美(德運門市),ChIJ0WP4NYsBaDQRTGkdgIFEr8s,24.96784,121.541278,4.3,10,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區北新路一段307號
447,屈臣氏Watsons (來店取貨),ChIJnTSta_QBaDQRSjPKtb1LlvQ,24.9718387,121.5415739,4.1,53,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區中正路156號
449,屈臣氏Watsons (來店取貨),ChIJTxirrPYBaDQR6-2FozJeEeU,24.9734544,121.5427032,3.4,22,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區北新路二段65號
451,康是美,ChIJp3bUyvYBaDQRQXk0EMzyfjw,24.9744767,121.542721,3.7,26,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區北新路二段101號
452,康是美新興門市,ChIJW7Y7BPMBaDQRVM5_h-L5jCg,24.9695098,121.5450861,4,12,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區中正路31號
453,康是美（美新門市）,ChIJg_IQGv0BaDQRsWT30PgW3Po,24.9728049,121.5397311,3.9,10,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區中正路213號
454,康是美,ChIJTxlgF_kBaDQRZkDluZnEvqo,24.9827914,121.5405836,4.1,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區民權路39號
460,屈臣氏,ChIJLx1ndfkBaDQRbkUYm7azwGY,24.9814116,121.5414006,3.8,39,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區北新路三段77號
461,康是美,ChIJ-TsUQ_kBaDQRTd6kPie7zAs,24.98271,121.542106,4.2,13,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區民權路17號
464,屈臣氏 Watsons,ChIJxcxz8B0CaDQROPx3uAUsn7A,24.9752863,121.5363945,3.1,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區中正路348號B1~3F
467,屈臣氏Watsons (來店取貨),ChIJA4OCgOGpQjQRhT-Jexcy1WA,24.9828088,121.5395596,3.3,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區民權路55號
469,康是美 福民店,ChIJ14FI3xgCaDQRXh5yQslcCtQ,24.973328,121.530176,3.4,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新店區中央路147號1樓 1樓
476,屈臣氏Watsons (來店取貨),ChIJo0cy6gCqQjQRYtFdOsui8dg,24.991007,121.54112,3.5,26,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",文山區景文街56號
483,康是美 (景運門市),ChIJ8T8fPwGqQjQRA85jvUWKqbE,24.993129,121.5415347,3.4,36,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",文山區景中街3號
486,屈臣氏Watsons (來店取貨),ChIJsUjQ6QaqQjQRPskOllglsbE,24.9921949,121.5441743,2,29,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",文山區景興路195號
488,康是美 萬隆門市,ChIJwXeIFB2qQjQRnPt55GGs7ds,25.0013857,121.5390223,3.5,19,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",文山區台9線240號
489,康是美 新萬隆門市,ChIJddupgZOrQjQRky7evVFhAVA,25.0014594,121.5389946,-,-,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",文山區羅斯福路五段238號1樓、2樓
492,屈臣氏 羅二,ChIJ-1flAIupQjQRVBWOYOn3u3M,25.014839,121.53392,3.2,75,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中正區羅斯福路四段58號
493,屈臣氏 校園,ChIJpxqd6oupQjQRvuqgh1dTO8Q,25.016682,121.5326619,3,41,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",大安區新生南路三段112號
494,康是美(福運門市),ChIJR9_B-YupQjQR-Mq7H7_f8OI,25.017584,121.531774,4.2,37,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",大安區羅斯福路三段297號1樓
495,屈臣氏龍泉門市,ChIJp6Upqo-pQjQRwa4OaMl0SoI,25.0219425,121.5283301,3.4,42,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",大安區師大路125號
496,康是美 台大門市,ChIJ90ZoVNyrQjQRg_YHCHgpU6Y,25.014,121.534745,3.7,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","1、2F, No. 84號, 羅斯福路四段, 中正區"
498,屈臣氏Watsons,ChIJdavGg4WpQjQRNImDN4OOxLk,25.0245768,121.5286683,2.6,54,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",大安區師大路43號
505,康是美師大門市,ChIJCVHswrCpQjQREJq4Lcg6u9Q,25.0229069,121.528491,4.1,16,"['drugstore', 'grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",大安區師大路95號
536,康是美 大成都門市,ChIJxf-MqQmpQjQRpBPZEBLHCzc,25.042612,121.506079,3.7,73,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",萬華區成都路52號
540,屈臣氏Watsons (來店取貨),ChIJz-4ZFe2pQjQR7pilRA0LPaQ,25.042608,121.506152,3.5,4,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",萬華區成都路50號1F
562,屈臣氏 (武昌二),ChIJaYF6lQipQjQR5I9M9rmSBrM,25.0452339,121.5052271,3.1,38,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",萬華區武昌街二段81號
631,屈臣氏Watsons (來店取貨),ChIJ-0ww1l-pQjQRGjFPjhnQGbE,25.0546275,121.5346469,3.9,27,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中山區長春路184號
635,屈臣氏Watsons (來店取貨),ChIJ9x5BMlmpQjQRvX-L0q7Fke0,25.0604264,121.533355,2.4,65,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中山區松江路287號
640,康是美 (新松江門市),ChIJhzMdwmOpQjQRHxqiXuSLvto,25.0485925,121.532439,3.7,60,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","號1+2樓, No. 51, 長安東路二段, 中山區"
642,康是美 南京東門市,ChIJV_k0n7mpQjQRjw3e7GelFy4,25.0518003,121.5319924,4,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中山區南京東路二段100號
643,屈臣氏Watsons (來店取貨),ChIJ8wBIMmKpQjQRolyqQVkZQbE,25.0486095,121.5344337,3.3,10,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中山區長安東路二段77號
648,康是美 (錦州門市),ChIJrYo5C2ipQjQRcOdgQHes3MA,25.0604341,121.5321888,3.9,13,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中山區錦州街219號
649,康是美松錦門市,ChIJBQ8OGFmpQjQRcZAEtpid3qM,25.0615262,121.533487,3.9,17,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","號1+2樓, No. 307, Songjiang Road, Zhongshan District"
677,屈臣氏Watsons,ChIJR_1tLcKrQjQRb4gl3X3LogA,25.047526,121.553526,3.8,58,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區延吉街7-1號
682,屈臣氏 南二店,ChIJ3Zy22ZSrQjQR7h19Wem4C88,25.0512938,121.5606515,3.1,53,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段64號
686,康是美 (新建華門市),ChIJJyxAN-qrQjQRO-5MZz3_I3I,25.0518257,121.5553378,3.4,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路四段137號
687,屈臣氏Watsons (來店取貨),ChIJMSFiMOqrQjQR8k9Ot9uiVUk,25.0518337,121.5550115,2.4,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路四段131號
694,屈臣氏 東興,ChIJf1L-uparQjQRbLZYqNg_QhY,25.0515776,121.5664223,3.3,11,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段301號
696,屈臣氏 民環,ChIJEXy4jI2rQjQR3NH57BssbdA,25.0585153,121.5638328,3.1,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區民生東路五段188號
697,康是美(新東門市),ChIJ3ZTHDY6rQjQRsaWbd4ObyJs,25.0588639,121.5661365,3.5,28,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區民生東路五段236號
698,康是美 (新東興門市),ChIJh8TevZarQjQRqdNNydzH4IE,25.0511956,121.5665284,3.8,8,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段264號
699,康是美(吉祥門市),ChIJCcKNV5SrQjQRd-ZixKhwQGQ,25.0512231,121.5629085,3.7,22,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段156號
700,Watsons,ChIJj_g1sZarQjQRUbIdecF0WWc,25.0519438,121.5665922,-,-,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區南京東路五段281號4樓
701,康是美 民生東門市,ChIJV7K0wfyrQjQRnlJlRF6QBeI,25.0584727,121.5620303,5,2,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區民生東路五段146號
705,康是美,ChIJoVmn-byrQjQRHNfa4htgvyA,25.043421,121.5686384,4.4,13,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區永吉路30巷104號
706,康是美 松捷門市,ChIJS2oVop6rQjQR7cE_DW-H6Yg,25.0491901,121.5782994,4.1,9,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區松山路11號B1
707,屈臣氏 五分鋪,ChIJF3esxJ6rQjQRPjvLa5KOQ8o,25.047693,121.578004,3.8,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區松山路111號B1-1F
708,康是美(後山埤門市),ChIJD2NPG16rQjQRqwbgZawfYWA,25.0453439,121.5831169,3.8,14,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","號1樓, No. 8, 忠孝東路六段, 南港區"
709,康是美松山店,ChIJF2R-xJ6rQjQR7yMOSEPc-Z0,25.0478529,121.578009,3.8,48,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區松山路105號
710,屈臣氏Watsons 松山店,ChIJs3f5A5yrQjQROMEA_pdhlFc,25.0501371,121.5773469,2.1,37,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區八德路四段725號
712,康是美 (饒河門市),ChIJzXMSDJyrQjQRgQLdI68yujc,25.0509784,121.5773624,4.5,6,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",松山區饒河街247號
713,屈臣氏Watsons (來店取貨),ChIJj2Fn4J-rQjQRpWsrRYjwvAo,25.044545,121.582515,3.4,28,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",南港區忠孝東路五段982號
715,康是美 (景新門市),ChIJNWovJ3MCaDQRYj6rhoYft9Y,24.988156,121.5131387,4.3,18,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區景新街440號
716,屈臣氏Watsons (來店取貨),ChIJL_Bwm3MCaDQRB8t10nZ_g8Y,24.9903907,121.510897,3.7,23,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區興南路一段47號
718,屈臣氏Watsons (來店取貨),ChIJpwavPXMCaDQRaZapHo0dou8,24.9889321,121.5128773,3.7,40,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","1-2F, No. 420,422,424號, 景新街, 中和區"
720,屈臣氏 景安門市,ChIJK6-YOncCaDQR6eQ_cZrZXOQ,24.9933104,121.5047913,2.6,55,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區景平路353 355號
721,屈臣氏Watsons (來店取貨),ChIJn42oKGwCaDQRvt71B8Qr_Us,24.9829528,121.5087017,3.2,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區華新街95號
723,康是美 新和運門市,ChIJD4d3mXMCaDQRunG0iPYEw6U,24.9901818,121.5107802,4.6,12,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區興南路一段55-1號
724,康是美-景和門市,ChIJqYvOM3cCaDQRwBmjQwDApnA,24.9929304,121.5046764,3.2,5,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區景安路162號
725,康是美(景安門市),ChIJlUquRncCaDQRScqtzboZwoM,24.9938275,121.5039459,4.3,44,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區景平路506號1樓
726,屈臣氏Watsons,ChIJBV_AO9-pQjQRXsySG7LMnds,24.9986548,121.5095195,4,12,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","No. 148, 宜安路, 中和區"
738,屈臣氏 永安店,ChIJL_y9MdypQjQRf6LGnKvKh5w,25.0025803,121.5108587,3.3,44,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區中和路515號
739,康是美永安門市,ChIJmWE_nd6pQjQRNsQz983thpw,25.0018098,121.5105202,2.9,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區中和路362號
740,屈臣氏Watsons (來店取貨),ChIJGW-Cp8SpQjQRhrogOmxMXnI,25.0085169,121.508421,2.1,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區中山路一段212號
742,屈臣氏 樂華店,ChIJ42AiKuipQjQRdJIyOmOGb3E,25.0086004,121.5141166,3.7,33,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區永和路一段164、166號
743,康是美永興門市,ChIJjeoEo8SpQjQR0QicB-PPuu8,25.0030372,121.5114986,5,4,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中和區中和路412號
746,康是美(永百),ChIJj_fRqMSpQjQR4gCyfIUD4n0,25.0082638,121.5081987,3.9,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區中山路一段222號
747,屈臣氏新智光店,ChIJU1hE5-mpQjQRiyDnnlQAaaY,24.9974181,121.5155409,4.5,13,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","1F, No. 101號, 中正路, 永和區"
748,屈臣氏Watsons (來店取貨),ChIJ144LYeqpQjQRa5XTrzz-Fm4,25.0138574,121.5153403,2.5,45,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區永和路二段209號
750,屈臣氏Watsons (來店取貨),ChIJz7lWyOupQjQRZ58C0iGGSLk,25.0120247,121.517579,2.8,8,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區中興街91號
753,屈臣氏,ChIJP7Hiw-6pQjQRglHm9B-YHh0,25.0083666,121.5208566,3.3,10,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區竹林路231號
754,康是美 頂運門市,ChIJDWM_GuqpQjQRQbdJUc_O-W8,25.0120503,121.5152122,3.8,74,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",永和區永和路二段116號
757,康是美(頂站),ChIJ9fK3kuqpQjQRgxmdrj1md2Q,25.0147075,121.5155504,3.9,26,"['drugstore', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",永和區永和路二段241-1號1樓
808,康是美(吉林門市),ChIJiYuHFVqpQjQRfR2KDaxZDVU,25.0649356,121.5300778,4.5,25,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",中山區農安街129號
878,康是美 台北橋門市,ChIJ_-TCByKpQjQRLOrQjdhXKdI,25.0626925,121.4988216,4.1,60,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區重新路二段5號
879,屈臣氏,ChIJq04AyxipQjQRQSB6VKWzGnk,25.0618238,121.4973065,3.8,18,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區重新路二段78號
880,屈臣氏Watsons,ChIJ10t2fySpQjQRa9OeZGVdozc,25.0681602,121.4997001,3.4,27,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區中央北路134號
882,屈臣氏正義,ChIJw7pzXSGpQjQRjfKkpT8KCdQ,25.0676114,121.4964638,3.5,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區正義北路179號
883,康是美(天台門市),ChIJ1b5WyhipQjQRjoseCeLcLEk,25.0617242,121.4974654,4.2,55,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區重新路二段78號
884,康是美(長壽門市),ChIJlU8VgCSpQjQRxWCVrs_Weeo,25.068125,121.5000142,3.6,88,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","號 1樓, No. 75, 三和路二段, 三重區"
885,康是美 (菜寮門市),ChIJ_-TCByKpQjQRDNrbdcmTWkM,25.059502,121.491516,4.2,44,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區重新路三段146、148號
888,屈臣氏 三華,ChIJ90wM7-aoQjQRXH1r_Iy5iak,25.063155,121.483676,3.5,38,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區中華路99號
891,康是美(集美門市),ChIJ_-TCByKpQjQRi4jB_4JOauE,25.054038,121.491012,4,42,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區集美街204號
892,屈臣氏集美,ChIJ56NPF_2oQjQRk1cftqH491s,25.0530666,121.4892098,3.6,33,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區集美街103號
897,康是美 (湯城門市),ChIJoysCgmCoQjQReW83ESRrs4M,25.0461309,121.4685107,3.9,7,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區重新路5段609巷10之5號
899,屈臣氏 新莊新泰店,ChIJM0XuznWoQjQR4yU6F6HZPAo,25.0367564,121.4481641,4.4,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區新泰路132號
900,屈臣氏 中港,ChIJnW4QSnqoQjQRK6DI3S9yLiA,25.0443389,121.4528114,4.3,23,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區中港路297號
901,康是美新新莊門市,ChIJ0Tllli3RDRQRzeDXuApb05Q,25.0360173,121.4511569,4,36,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區中正路164號1樓
902,屈臣氏Watsons (來店取貨),ChIJ5TBh73SoQjQRPTWNGKXsOJs,25.0339559,121.449209,3.1,14,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區新泰路55號
904,屈臣氏Watsons (來店取貨),ChIJR7qdf3eoQjQRoMdwtpp72BM,25.0429016,121.4486187,3.2,15,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區中和街2號
906,屈臣氏,ChIJk8xskOinQjQRD73QSGWQNmM,25.0324824,121.4334125,3.8,40,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區中正路516號
907,屈臣氏Watsons (來店取貨),ChIJk2WnDfOnQjQRo3KAYgqK7K0,25.0234929,121.4250181,2.4,51,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區民安路188巷6號
909,屈臣氏Watsons (來店取貨),ChIJiRNatI2nQjQRc7UoPDkb8I4,25.0262672,121.4187022,3.5,2,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區富國路26號
911,康是美,ChIJqyZmCPOnQjQRxGm1HIWtNYI,25.0238311,121.4255128,3.9,45,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",新莊區民安路151號1樓
914,康是美Cosmed 龍門門市,ChIJZbtYfiapQjQRxQyO2laYoR4,25.0716077,121.4967881,4.1,43,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","41號, No. 39號, 仁愛街, 三重區"
923,康是美,ChIJjw8RO9ioQjQRgq4UM2JuFOc,25.0772175,121.4864343,4.7,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區三和路四段109號
924,屈臣氏 三和店,ChIJQy8KjCepQjQRLq6SMJXpg1k,25.0784754,121.4836543,3.7,97,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區三和路四段155巷2號、157號
925,屈臣氏 三重力行店,ChIJpWikTtyoQjQR_SWri26L4cY,25.0698547,121.4838084,4,36,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區力行路一段183號
926,康是美(五華門市),ChIJpbRDhyqpQjQR6PtS0sJtMUA,25.083335,121.4917547,4.2,29,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區五華街126號
927,屈臣氏 五華,ChIJVWSSXSqpQjQR8ua575A3tsE,25.0825694,121.4927942,2.8,36,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區五華街59、61號
928,屈臣氏Watsons,ChIJYTZbY9aoQjQR_w9hjc0MTy0,25.0805297,121.488828,3.2,26,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區溪尾街185、187號
930,屈臣氏 三和二,ChIJIZq6OtCoQjQRz5W3lddxnN4,25.0799319,121.4806783,3.3,22,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",三重區三和路四段420號
932,屈臣氏Watsons民族,ChIJEYU9ms2oQjQR-08a00HYlSs,25.0856896,121.4788819,4.1,23,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區民族路59號
934,屈臣氏Watsons 溪漧,ChIJUUoCsM6oQjQRvlBZNYzTnss,25.0838852,121.4748683,4.1,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區三民路75、77號1-2F
937,康是美(三民門市),ChIJDVibms2oQjQR37JcHJ92nWM,25.0865514,121.4750412,4.4,31,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區復興路76、78號
938,屈臣氏 Watsons 得勝分店,ChIJX1UmAcmoQjQR1dpRiQZCB8E,25.0829636,121.4714989,4.4,45,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區得勝街157號
