,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
28,美而美,ChIJ8R1JU0GpQjQRlWs5c7DZMnQ,25.0634704,121.5194887,4.3,42,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 39, Fushun Street, Zhongshan District"
29,美而美,ChIJtYcuwkOpQjQREwtLQd0fUWg,25.0616483,121.5209095,3.9,82,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 44, Tianxiang Road, Zhongshan District"
30,東南西北美而美,ChIJf4o6DESpQjQRHa0UQaQCAZE,25.063548,121.520998,3,1,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 10之2號, Fushun Street, Zhongshan District"
31,瑞麟美而美-前港一店,ChIJnw16d7GuQjQRbqMIaoGUh5s,25.0845931,121.5225746,4.1,96,"['restaurant', 'food', 'point_of_interest', 'establishment']",士林區前港街16號
33,Hong Ya Hamburger,ChIJAzg0LbuuQjQRz5fCHJcGYs4,25.0915858,121.5255851,4,60,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 120號, Dadong Road, Shilin District"
34,弘爺漢堡,ChIJPYk2N5KuQjQRuWCPwycTchY,25.1092801,121.518775,3.6,133,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區西安街一段153號
35,呷尚寶,ChIJsfo6DZKuQjQRVl6Gaub6FjQ,25.1108824,121.5184973,5,1,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區東華街一段402號
36,明德店麥味登,ChIJ_QCLt5OuQjQRYIOFP1310ck,25.1081608,121.5183444,3.6,169,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 59, Mingde Road, Beitou District"
37,拉亞漢堡 北市懷德店,ChIJURFn-o2uQjQRYOWOfJxm0Qc,25.1117202,121.5192399,4,119,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 17, Huaide Street, Beitou District"
38,石牌美而美,ChIJ6VqPS42uQjQRZD3MtzoQoNY,25.113416,121.514387,3.9,26,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區石牌路一段166巷43號
39,JSP呷尚寶早餐店,ChIJz2-lxYyuQjQRQywhC0VLRWo,25.1157809,121.5150301,2.6,61,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 4, 東華街二段, 北投區"
41,麥味登精緻早餐 石牌門市,ChIJGUUWU4yuQjQRF8-jCajWS1k,25.1143577,121.5175837,3.7,223,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 118, Yumin 6th Road, Beitou District"
42,麥味登北投奇岩店,ChIJIZEWv9qvQjQRaYTxuUa1YKc,25.126327,121.501781,3.4,59,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 463號, Section 2, Sanhe Street, Beitou District"
43,拉亞漢堡 北市奇岩,ChIJKVTa5FeuQjQRyV6SThyhXjE,25.1263995,121.5019721,3.5,112,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 455號, Section 2, Sanhe Street, Beitou District"
44,美而美早餐,ChIJlyKx7FeuQjQRuEsVRTh4bS8,25.1272867,121.5017312,4.8,4,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 212, Qingjiang Road, Beitou District"
45,瑞麟美而美早餐店,ChIJC9xoxE-uQjQRkTFO0ewH0Ig,25.137678,121.5008846,3.3,13,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 60, Shuangquan Street, Beitou District"
47,瑞麟美而美,ChIJAza_fq6vQjQRkuhP58MtbMo,25.1380703,121.4853345,3.8,41,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央北路三段49號
49,麥味登早餐,ChIJ794XYq6vQjQRzSB2qAGDqmw,25.1380678,121.4845868,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
50,Hong Ya Hamburger,ChIJY6W_kp2vQjQRS-DuVxdvKZQ,25.1362586,121.46136,2.9,150,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區民族路32號
51,巨林 美而美,ChIJ_36hSIgBaDQRY0GjRcj0Voc,24.9595956,121.5384116,3.7,30,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 25號, Guangming Street, Xindian District"
52,麥味登北新店,ChIJ4eylEYsBaDQRZ0LfMc_xuJQ,24.9663645,121.5408676,3.6,139,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 259號, Section 1, Beixin Road, Xindian District"
53,JSP呷尙寶新店區公所店早餐店,ChIJrdzhJosBaDQR0wlAMlOG1Ec,24.96786,121.5400418,3.9,52,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 49號, Zhonghua Road, Xindian District"
54,美而美早餐,ChIJV6QyMvcBaDQRsT8yJthj15k,24.9767873,121.5424526,4.1,51,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 7, 明德路, 新店區"
55,瑞麟美而美,ChIJL8ICMBkCaDQR4NST_FLTbdY,24.973966,121.530617,3,84,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 129, Zhongyang Road, Xindian District"
57,拉亞漢堡 北市景福,ChIJIeRftbmrQjQRoFNh90SjUf8,24.9934401,121.5404376,3,21,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 269號, Jingfu Street, Wenshan District"
58,JSP 呷尚寶,ChIJrYJDDAGqQjQRq0hhUwwK-qk,24.9933631,121.540191,4,75,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 254, Jingfu Street, Wenshan District"
60,麥味登 萬隆店,ChIJ24-HIh2qQjQRD7TpULsZkk8,25.0017137,121.5392955,3.4,127,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路五段233號
61,麥味登文山饗食大亨店(羅斯福饗食大亨),ChIJXYW8wqSrQjQR0WmYu0Gwta8,25.0020335,121.5375974,4.6,133,"['restaurant', 'food', 'point_of_interest', 'establishment']","一樓, No. 25號, Lane 218, Section 5, Luosifu Road, Wenshan District"
62,瑞麟美而美 萬隆店,ChIJLxw5Xh2qQjQRA_d4yBvYsUU,25.002175,121.5372385,3.9,62,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 30, Lane 218, Section 5, Luosifu Road, Wenshan District"
64,巨林美而美,ChIJUZEEUByqQjQRO437AzXyJEA,25.0036148,121.5406846,4,52,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區萬祥里
66,JSP古亭,ChIJX7nDcJCpQjQR88xcLi8FYGE,25.0250966,121.5233617,3.6,69,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 205, Section 2, Nanchang Road, Zhongzheng District"
67,宏臨美而美,ChIJTTg5jZqpQjQROclLgmwMSDA,25.0266773,121.523335,2.8,16,"['restaurant', 'food', 'point_of_interest', 'establishment']","12 巷, No. 10, Section 1, Heping East Road, Da’an District"
68,瑞麟美而美,ChIJj0fJV46pQjQRPUDAoKUmFbc,25.0260093,121.523563,3.7,35,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 79-2, Section 2, Roosevelt Road, Da’an District"
71,Laya Burger Taipei Yitong,ChIJoaEnRGCpQjQRoVdyzkW0-Rc,25.052679,121.5352191,2.6,65,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 25, Lane 6, Section 2, Jianguo North Road, Zhongshan District"
72,麥味登,ChIJFST5K-urQjQRkWMnF8ZqBjo,25.0500543,121.5644087,3.2,127,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路四段245巷36號
73,南京市場西式早餐(美而美),ChIJTwqUUZGrQjQRWPEf6R__k74,25.0531133,121.5661503,3.6,12,"['restaurant', 'food', 'point_of_interest', 'establishment']","Alley 38, Lane 291, Section 5, Nanjing East Road, Songshan District"
74,巨林美而美,ChIJOe9hbJSrQjQRyVitCx64zeM,25.0520563,121.5639339,3.4,8,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區安平里
76,瑞麟美而美,ChIJ8cZu4XMCaDQRFjsW3Q26--U,24.9907309,121.5087691,3.8,43,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 48號, Heping Street, Zhonghe District"
78,麥味登中和和平店,ChIJe1uFZzADaDQRG9J_L5Py3OE,24.9904411,121.5088812,4.6,7,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 15-1號, Heping Street, Zhonghe District"
86,東方不敗麵食美而美早餐,ChIJeb2Y1F6pQjQRgbbgOMkXMB4,25.0599931,121.5338166,4.2,10,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 36-4, Alley 12, Lane 147, Section 2, Minsheng East Road, Zhongshan District"
90,JSP呷尚寶環河店,ChIJAVFbqz-pQjQRAJHJsyPNks4,25.062417,121.5113713,4.3,94,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 255號, Section 2, Yanping North Road, Datong District"
92,巨林美而美,ChIJEaO-ZSKpQjQRrZKcjV5kEqo,25.0637939,121.499278,4,22,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 14, Wenhua North Road, Sanchong District"
94,呷尚寶 重安店,ChIJbyNXd-KoQjQRJbrDCF12yKs,25.0574654,121.4908971,3.8,50,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區重安街54號號
95,美而美,ChIJkQ2PZeKoQjQRzMfR5xC7CB4,25.0576689,121.4903747,4,1,"['restaurant', 'food', 'point_of_interest', 'establishment']","Lane 13, Zhongan Street, Sanchong District"
96,麥味登-三重捷運店,ChIJbU_YNM6pQjQRurjz6U0IXbI,25.0566847,121.48421,4.5,84,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區捷運路37巷14號
103,弘爺漢堡文化北店,ChIJC0FDTHOpQjQRiqoSoFj9Ohw,25.0690778,121.4977833,3.3,58,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 133號, Wenhua North Road, Sanchong District"
104,瑞麟美而美-三重仁愛一店,ChIJB_oZ-JypQjQRSWxqBca3N0U,25.0716654,121.4964508,4.4,34,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 26號, Ren'ai Street, Sanchong District"
106,巨林美而美,ChIJJSHMCCSpQjQRsbUUo7BA0LM,25.0688512,121.4978616,3,5,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 125, 文化北路, 三重區"
109,弘爺漢堡 905店,ChIJIYP-KF-pQjQRotaCptgbp8U,25.0773111,121.4869132,4.4,46,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區三和路四段109-6號
112,金盃美而美,ChIJrWEA1suoQjQRpeZydzMdJ30,25.0853154,121.4716884,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","Fuxing Road, Luzhou District"
113,拉亞漢堡-土城頂捷,ChIJA6sPdukcaDQRJdNB-pgF6l8,24.9604426,121.4200338,3.1,123,"['restaurant', 'food', 'point_of_interest', 'establishment']",土城區中央路四段58號
114,瑞麟美而美,ChIJAer_zdAcaDQRtO8R46OOObo,24.9659371,121.4363983,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",土城區承天路15號
116,美而美早午餐,ChIJf6xs0tAcaDQRF4Ds_fv8kTM,24.965937,121.4363983,3.9,62,"['restaurant', 'food', 'point_of_interest', 'establishment']",土城區承天路15號
120,麥味登,ChIJZe425ECoQjQRXAI54JWbDNE,25.0289412,121.4723682,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 99, Alley 1, Lane 182, Section 2, Wenhua Road, Banqiao District"
121,瑞麟美而美,ChIJhaXJwx6pQjQRaqrAFffsk9M,25.0353759,121.5013978,4.3,8,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 231號, Kangding Road, Wanhua District"
123,大麥美而美,ChIJP_Re83CpQjQRFB3jo9YpByc,25.043458,121.524077,3.1,43,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 21號, Qingdao East Road, Zhongzheng District"
126,永春美而美,ChIJ3--7kqOrQjQR2-0AW1THzHs,25.0403823,121.5754664,3.6,129,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 44, Lane 132, Hulin Street, Xinyi District"
127,美而美,ChIJtaQJ42-rQjQRrPfpROy80Uw,25.0503031,121.5943153,4.2,16,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 456, Section 6, Zhongxiao East Road, Nangang District"
128,麥味登,ChIJDac5r3qrQjQR2PlWbbhJ3oo,25.0517065,121.593468,2.7,120,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 94號, Kunyang Street, Nangang District"
140,瑞麟美而美,ChIJJRmYDhSqQjQRHoSwwMh3ZB4,25.0024313,121.5551537,4.3,12,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 2-1, Lane 222, Section 4, Xinhai Road, Wenshan District"
146,麥味登北市陽光店,ChIJrfDWozaqQjQRiRPNOz42pno,25.0227778,121.5552778,3.8,524,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區信安街155號
147,PLAYA Tacos & Salads,ChIJFeQFDFurQjQRe2PZG4-2P5Q,25.0210386,121.5563474,4.7,187,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 331, 和平東路三段, 信義區"
148,麥味登北市崇德店,ChIJ2ZlyiAerQjQRZDyx-Rcorrw,25.0241881,121.5556466,4.4,58,"['restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 95號, Chongde Street, Xinyi District"
152,呷尚寶,ChIJqU4Ity2qQjQR_Kni_Kem5Jg,25.0271561,121.5458763,3.5,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 20弄6號, Lane 198, Siwei Road, Da’an District"
153,麥味登 台北大安店,ChIJNeGyVMSrQjQReS8gTQp2Ipc,25.029824,121.5458688,4.1,53,"['restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 134號, Section 2, Da'an Road, Da’an District"
154,巧味美而美,ChIJyWvFYSyqQjQR6s0h3UF2fbM,25.0285395,121.5439312,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 5, Lane 151, Section 2, Fuxing South Road, Da’an District"
156,麥味登台北瑞安店,ChIJnQzyxKqrQjQRoJZTvFs0zxs,25.028877,121.5403785,4,42,"['restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 26號, Lane 208, Rui'an Street, Da’an District"
161,萬佳香美而美,ChIJYS3plCqqQjQRKsObzeuM44Y,25.0309503,121.5383165,3.9,17,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區建國南路二段79巷3號
164,麥味登複合式餐飲,ChIJRfcg2-OrQjQRRbjhSebk4L4,25.0590426,121.5405756,3.6,260,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區龍江路244號
165,巨林美而美,ChIJq5xNNuGrQjQR1YkKvk4vVoE,25.0566605,121.5421866,4.4,27,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 261-361, Liaoning Street, Zhongshan District"
167,拉亞漢堡北市龍江店,ChIJBxDMEOOrQjQR8ue538-mwHA,25.0619974,121.5406369,3.9,242,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區龍江路302號
168,萬佳香美而美,ChIJR6FrVeOrQjQR29dQAUGzMso,25.0632102,121.5426324,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路三段39巷
169,瑞麟美而美早餐（敦北店）,ChIJW4k2Q-WrQjQRBUO4Mhds81I,25.0610301,121.5476781,3.9,10,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區敦化北路244巷35號
171,Laya Burger,ChIJGeu1aOWrQjQRWGVWHzwGsuE,25.0605413,121.5475912,4.2,63,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 17號, Lane 160, Section 3, Minquan East Road, Songshan District"
172,麥味登北市敦北店,ChIJ8dcxmxerQjQRdiUDBppfGYo,25.0592786,121.5482933,4.6,50,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 11號, Lane 222, Dunhua North Road, Songshan District"
175,瑞麟美而美,ChIJhUc8WgSsQjQR2CmX12G6MZY,25.0809854,121.5447464,3.8,42,"['restaurant', 'food', 'point_of_interest', 'establishment']","北安路501巷135號, Zhongshan District"
177,龍鳳美而美,ChIJ0bftTxOsQjQREoKKG2VmPBE,25.0851971,121.5591746,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段45號
179,麥味登 早午餐 ( 內湖園區店 ),ChIJT0CZMOutQjQRjYwJPpi4ZS4,25.084271,121.5679861,4.1,118,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段323巷30號
180,美而美早餐店,ChIJZ75_VW-sQjQRYwCgpkAoecI,25.0829204,121.5712433,3.9,34,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段411巷12-2號
183,拉亞漢堡 內湖江南,ChIJacMSYGOsQjQR1xAft0MU5WI,25.077784,121.5770727,3.9,201,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區港墘路127巷16弄2號
184,巨林美而美,ChIJtbf9xIWtQjQRE-caaq0cZFg,25.0816219,121.573058,4,23,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 3號, Alley 10, Lane 591, Section 1, Neihu Road, Neihu District"
186,JSP呷尚寶,ChIJHybI7GWsQjQRuEdkzq2gyU8,25.0815509,121.5721837,4.4,133,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 3, 內湖路一段437巷, 內湖區"
188,弘爺漢堡(達人店),ChIJgSSwgYusQjQRoGsKteJTRno,25.081618,121.588155,4.2,66,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路二段195號
192,漢林美而美早餐,ChIJaz6OhbOtQjQRq8O2mZRiwi8,25.0799792,121.5952172,4.3,7,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區星雲街142號
193,Laya Burger,ChIJrzPOJY2sQjQRlG5kPjAhPko,25.0828788,121.591527,3.6,61,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路二段396號
194,巨林美而美－康湖店,ChIJUV1koY2sQjQR4lMqVVxIssE,25.0804293,121.5924141,4.2,56,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 11, Alley 25, Lane 61, Section 4, Chenggong Road, Neihu District"
196,巨林美而美早餐店,ChIJ67WpRvKsQjQRpQyMu4zEfmQ,25.0876199,121.5920523,4.1,19,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 29號, Alley 8, Lane 60, Section 3, Neihu Road, Neihu District"
199,金湖路美而美,ChIJj2wW0vCtQjQR-92AHBazR-c,25.0731659,121.604552,4.7,9,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區金湖路411號
200,巨林美而美,ChIJUYIB1qSsQjQRzLjfYj01FpY,25.067325,121.614037,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區五分街22號
208,拉亞漢堡-北市松德,ChIJ3WAehqWrQjQRiUzNw_MfS8I,25.0347824,121.5747191,3.4,160,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區松德路223號
210,MyWarmDay麥味登（松智店）,ChIJRdO9h7SrQjQRYxO9kS_D2wQ,25.0287435,121.5648868,3.9,363,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區莊敬路325巷58號
211,JSP呷尚寶,ChIJiRRZlrWrQjQR0iKhOvEvVF8,25.0306706,121.5610993,3.4,91,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 190-2, 莊敬路, 信義區"
213,麥味登 莊敬店,ChIJW7B3vLWrQjQR42-lCmlULFY,25.030544,121.5616105,3.6,295,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 203, Zhuangjing Road, Xinyi District"
216,麥味登敦南遠企,ChIJ7UeF4GOrQjQRD_y_qBI4wlI,25.0310847,121.549423,3.3,46,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 5號, Lane 63, Section 2, Dunhua South Road, Da’an District"
217,美而美快餐,ChIJNYdcR86rQjQR2QMkPfHXACo,25.0368236,121.5498416,3.2,9,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 1, Alley 9, Lane 112, Section 4, Ren'ai Road, Da’an District"
223,麥味登 - 北市仁愛店,ChIJjy70OH6pQjQRCzYSqrILg9Q,25.0366095,121.5356826,3.1,90,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區仁愛路三段24巷1弄6號
224,瑞麟美而美,ChIJ5a-9r3-pQjQRXa2wx1R0z-k,25.0354184,121.5347394,3.8,25,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區信義路三段31巷11號
229,萬家香美而美,ChIJq8Hn2AGpQjQRDJT0B7BExXc,25.0446878,121.5164458,3,1,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 11之1, Xinyang Street, Zhongzheng District"
230,拉亞漢堡-北市愛國,ChIJoTUkf5-pQjQRsJVLsHHwskQ,25.0370776,121.5144368,3.7,62,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區愛國西路1號
238,麥味登 MWD Cafe&Brunch 國王店,ChIJtXvvkUKpQjQR_MMzb_WVeo4,25.0581164,121.5234909,3.1,155,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民生東路一段5號
240,JSP 岬尚宝,ChIJaTshTEKpQjQRu4y7oyZQUR4,25.0599456,121.5217636,3.1,42,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 25, Lane 96, Section 2, Zhongshan North Road, Zhongshan District"
241,萬佳鄉美而美,ChIJlcWw92qpQjQRzf_HorQR4fA,25.0569597,121.5168665,4.5,18,"['restaurant', 'food', 'point_of_interest', 'establishment']","No, No. 246, Taiyuan Road, Datong District"
242,巨林美而美,ChIJP5YsBmqpQjQRqMr2FF1RkF4,25.058047,121.519184,3.3,12,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 9號, Shuanglian Street, Datong District"
248,瑞鱗美而美,ChIJz9Vc8UCpQjQREZ4-k3dMUUE,25.0620261,121.5159894,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 9, Lane 144, Minquan West Road, Datong District"
249,拉亞漢堡 北市昌吉,ChIJkzqcHEepQjQR-jKDmPevvpM,25.0660094,121.5166539,3.8,106,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區昌吉街37號
250,弘爺漢堡,ChIJJ7XkzkCpQjQR6GFFoKsSW7I,25.0637699,121.516079,4.4,59,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區大龍街25號
251,呷尚寶,ChIJpWI3jUipQjQRMcKOrAH75Hk,25.0705414,121.5174134,3.5,71,"['restaurant', 'food', 'point_of_interest', 'establishment']",台北巿大同區承德路三段208巷17號
252,巨林美而美,ChIJhWBJ8kmpQjQRdJs5csE5Xgc,25.07452,121.515338,2,2,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
254,麥味登早午餐,ChIJU6Ol3LCuQjQRr31NqdSknCs,25.087633,121.5209462,3.9,102,"['restaurant', 'food', 'point_of_interest', 'establishment']",士林區後港街166號
255,拉亞漢堡-北市後港,ChIJh_oSFSKvQjQRTlSPHBDWoBA,25.0865684,121.521848,4.3,60,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 125號, Hougang Street, Shilin District"
259,龍鳳美而美早餐店,ChIJAw8w6rquQjQR_iyZSjb8QJw,25.0905228,121.5240183,4.3,25,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 110, Dabei Road, Shilin District"
261,美而美早餐 石牌榮華店,ChIJDUL0g46uQjQRtQDOeJdB0Wc,25.1140777,121.5202119,4.4,20,"['restaurant', 'food', 'point_of_interest', 'establishment']","No, No. 51, Ronghua 3rd Road, Beitou District"
262,瑞麟美而美早餐店,ChIJAURHmJOuQjQRd2O4ostPyJQ,25.1075401,121.5176329,3.9,33,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區致遠一路一段1號1 樓
265,弘爺漢堡 美堡寶店,ChIJWTn-jZKuQjQR9yi-gze4rbs,25.110944,121.516318,4.2,63,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區自強街146號
269,拉亞漢堡 北市石牌,ChIJrQoTn_ivQjQRTFCKcoHZAyw,25.1169757,121.5182623,3.9,32,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 32號, Lane 90, Section 2, Shipai Road, Beitou District"
273,JSP呷尚寶,ChIJuawRTYyuQjQRA9LIDHbJ_kM,25.1143483,121.5178547,3.4,39,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 14, Lane 114, Yuminliu Road, Beitou District"
280,美而美早餐店,ChIJvWk8oViuQjQRvXTfd_UZKek,25.1248946,121.5073064,4.1,34,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區公舘路281號
281,瑞麟美而美,ChIJqyLBT_GuQjQR9TwiqwzZDkY,25.1187223,121.5076619,3.9,7,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
283,巨林美而美,ChIJw3JnR_SuQjQR-UkOnkAXHHM,25.1205029,121.5099099,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 208, Section 2, Donghua Street, Beitou District"
285,巨林美而美尊賢店,ChIJ9dHGnfGuQjQR1VsQq0L-RN8,25.116657,121.507535,4.6,41,"['restaurant', 'food', 'point_of_interest', 'establishment']","Lane 242, Zunxian Street, Beitou District"
287,瑞麟美而美,ChIJeyHygPeuQjQRkrNzFBpKygI,25.1232549,121.5028007,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
293,瑞麟美而美,ChIJObEocFeuQjQRMrCRZKNNwKU,25.1292488,121.5018888,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區清江路122號
302,瑞麟美而美,ChIJ93EycVCuQjQRQ92SpV3zing,25.1346694,121.5023682,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 135, Guangming Road, Beitou District"
306,巨林美而美早餐店,ChIJAeR4OFeuQjQRfa4SWtxdL-s,25.1305936,121.501303,3.3,22,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 72, 大興街, 北投區"
308,瑞麟美而美,ChIJUyvI41auQjQRq9Df9qOUAnM,25.1300397,121.499673,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
310,JSP呷尚寶,ChIJ752bDE-uQjQRYQMAaJiMP6Y,25.1356591,121.4977912,4,70,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中央北路一段183號
316,瑞麟美而美北投永興店,ChIJQ2xGI36vQjQR0qMPcoMIvXs,25.139794,121.501323,4.2,9,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 4號, Section 2, Yongxing Road, Beitou District"
320,瑞麟美而美 北投大同店,ChIJAYqp5k6uQjQRAbvVLq87Nyc,25.1407774,121.4995057,4.4,34,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 288, Datong Street, Beitou District"
323,瑞麟美而美(自強店),ChIJlZ67ooyvQjQRkPkyShDkvSg,25.1277548,121.4628455,4.4,5,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區自強路259號
326,麥味登-竹圍米路店,ChIJW-R6VyivQjQRsZXbeuwvIvk,25.1355589,121.4627643,4.5,33,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區民族路43號
327,麥味登早餐店-淡水竹圍店,ChIJX8QQJXavQjQRgxkcMCnGNjs,25.1350837,121.4607416,3.7,36,"['restaurant', 'food', 'point_of_interest', 'establishment']","號 1 樓, No. 13, 民權路177巷, 淡水區"
328,麥味登,ChIJv6SRmPevQjQROX-OBdY221U,25.1692801,121.4478933,4,95,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 45號, Xuefu Road, Tamsui District"
331,嚇嚇叫美而美,ChIJYfT4CYcBaDQRPoPgMObNFCc,24.9554519,121.5386604,4.6,5,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北宜路一段92號
332,碧潭美而美早餐店,ChIJOcvTVCgCaDQR7HgjIK37OxU,24.9564949,121.5343357,4.8,48,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區碧潭路36號
